mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,override_action,reason_code,human_note,review_status
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),06_01_crude_oil,ESTO,16.03-16.05 Other sector (all demand aggregate),06.01 Crude oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_01_motor_gasoline,ESTO,16.03-16.05 Other sector (all demand aggregate),07.01 Motor gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_02_aviation_gasoline,ESTO,16.03-16.05 Other sector (all demand aggregate),07.02 Aviation gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_06_kerosene,ESTO,16.03-16.05 Other sector (all demand aggregate),07.06 Kerosene,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_07_gas_diesel_oil,ESTO,16.03-16.05 Other sector (all demand aggregate),07.07 Gas/diesel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_08_fuel_oil,ESTO,16.03-16.05 Other sector (all demand aggregate),07.08 Fuel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_09_lpg,ESTO,16.03-16.05 Other sector (all demand aggregate),07.09 LPG,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),07_petroleum_products_unallocated,ESTO,16.03-16.05 Other sector (all demand aggregate),07.99 PetProd nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),08_01_natural_gas,ESTO,16.03-16.05 Other sector (all demand aggregate),08.01 Natural gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),11_geothermal,ESTO,16.03-16.05 Other sector (all demand aggregate),11 Geothermal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),12_solar_unallocated,ESTO,16.03-16.05 Other sector (all demand aggregate),12.99 Solar nonspecified,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),12_x_other_solar,ESTO,16.03-16.05 Other sector (all demand aggregate),12.99 Solar nonspecified,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),15_01_fuelwood_and_woodwaste,ESTO,16.03-16.05 Other sector (all demand aggregate),15.01 Fuelwood & woodwaste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),15_03_charcoal,ESTO,16.03-16.05 Other sector (all demand aggregate),15.03 Charcoal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),15_05_other_biomass,ESTO,16.03-16.05 Other sector (all demand aggregate),15.05 Other biomass,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_01_biogas,ESTO,16.03-16.05 Other sector (all demand aggregate),16.01 Biogas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_02_industrial_waste,ESTO,16.03-16.05 Other sector (all demand aggregate),16.02 Industrial waste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_03_municipal_solid_waste_renewable,ESTO,16.03-16.05 Other sector (all demand aggregate),16.03 Municipal solid waste (renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_04_municipal_solid_waste_nonrenewable,ESTO,16.03-16.05 Other sector (all demand aggregate),16.04 Municipal solid waste (non-renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_05_biogasoline,ESTO,16.03-16.05 Other sector (all demand aggregate),16.05 Biogasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_06_biodiesel,ESTO,16.03-16.05 Other sector (all demand aggregate),16.06 Biodiesel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_08_other_liquid_biofuels,ESTO,16.03-16.05 Other sector (all demand aggregate),16.08 Other liquid biofuels,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_09_other_sources,ESTO,16.03-16.05 Other sector (all demand aggregate),16.09 Other sources,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),16_x_hydrogen,ESTO,16.03-16.05 Other sector (all demand aggregate),16.12 Hydrogen,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),17_electricity,ESTO,16.03-16.05 Other sector (all demand aggregate),17 Electricity,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02-16_05 Other sector (all demand aggregate),18_heat,ESTO,16.03-16.05 Other sector (all demand aggregate),18 Heat,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_05_lignite,ESTO,16.03 Agriculture,01.05 Lignite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_05_lignite,ESTO,16.03-16.04 Agriculture and fishing,01.05 Lignite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_05_lignite,ESTO,16.04 Fishing,01.05 Lignite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.03 Agriculture,01.02 Other bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.03 Agriculture,01.03 Sub-bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.03 Agriculture,01.04 Anthracite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.03-16.04 Agriculture and fishing,01.02 Other bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.03-16.04 Agriculture and fishing,01.03 Sub-bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.03-16.04 Agriculture and fishing,01.04 Anthracite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.04 Fishing,01.02 Other bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,01_x_thermal_coal,ESTO,16.04 Fishing,01.03 Sub-bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,02_coal_products,ESTO,16.03 Agriculture,02.01 Coke oven coke,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,02_coal_products,ESTO,16.03 Agriculture,02.06 Patent fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,02_coal_products,ESTO,16.03 Agriculture,02.08 BKB/PB,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,02_coal_products,ESTO,16.03-16.04 Agriculture and fishing,02.01 Coke oven coke,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,02_coal_products,ESTO,16.03-16.04 Agriculture and fishing,02.03 Coke oven gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,02_coal_products,ESTO,16.03-16.04 Agriculture and fishing,02.06 Patent fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,06_01_crude_oil,ESTO,16.03-16.04 Agriculture and fishing,06.01 Crude oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_01_motor_gasoline,ESTO,16.03 Agriculture,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_01_motor_gasoline,ESTO,16.03-16.04 Agriculture and fishing,07.01 Motor gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_01_motor_gasoline,ESTO,16.04 Fishing,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_02_aviation_gasoline,ESTO,16.03 Agriculture,07.02 Aviation gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_02_aviation_gasoline,ESTO,16.03-16.04 Agriculture and fishing,07.02 Aviation gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_06_kerosene,ESTO,16.03 Agriculture,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_06_kerosene,ESTO,16.03-16.04 Agriculture and fishing,07.06 Kerosene,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_06_kerosene,ESTO,16.04 Fishing,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_07_gas_diesel_oil,ESTO,16.03 Agriculture,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_07_gas_diesel_oil,ESTO,16.03-16.04 Agriculture and fishing,07.07 Gas/diesel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_07_gas_diesel_oil,ESTO,16.04 Fishing,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_08_fuel_oil,ESTO,16.03 Agriculture,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_08_fuel_oil,ESTO,16.03-16.04 Agriculture and fishing,07.08 Fuel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_08_fuel_oil,ESTO,16.04 Fishing,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_09_lpg,ESTO,16.03 Agriculture,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_09_lpg,ESTO,16.03-16.04 Agriculture and fishing,07.09 LPG,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_09_lpg,ESTO,16.04 Fishing,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_petroleum_products_unallocated,ESTO,16.03-16.04 Agriculture and fishing,07.99 PetProd nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_x_jet_fuel,ESTO,16.03-16.04 Agriculture and fishing,07.05 Kerosene type jet fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_x_jet_fuel,ESTO,16.04 Fishing,07.05 Kerosene type jet fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,07_x_other_petroleum_products,ESTO,16.03-16.04 Agriculture and fishing,07.13 Lubricants,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,08_01_natural_gas,ESTO,16.03 Agriculture,08.01 Natural gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,08_01_natural_gas,ESTO,16.03-16.04 Agriculture and fishing,08.01 Natural gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,08_01_natural_gas,ESTO,16.04 Fishing,08.01 Natural gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,11_geothermal,ESTO,16.03 Agriculture,11 Geothermal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,11_geothermal,ESTO,16.03-16.04 Agriculture and fishing,11 Geothermal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,11_geothermal,ESTO,16.04 Fishing,11 Geothermal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,12_x_other_solar,ESTO,16.03-16.04 Agriculture and fishing,12.99 Solar nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_01_fuelwood_and_woodwaste,ESTO,16.03 Agriculture,15.01 Fuelwood & woodwaste,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_01_fuelwood_and_woodwaste,ESTO,16.03-16.04 Agriculture and fishing,15.01 Fuelwood & woodwaste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_01_fuelwood_and_woodwaste,ESTO,16.04 Fishing,15.01 Fuelwood & woodwaste,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_03_charcoal,ESTO,16.03 Agriculture,15.03 Charcoal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_03_charcoal,ESTO,16.03-16.04 Agriculture and fishing,15.03 Charcoal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_03_charcoal,ESTO,16.04 Fishing,15.03 Charcoal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_05_other_biomass,ESTO,16.03 Agriculture,15.05 Other biomass,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_05_other_biomass,ESTO,16.03-16.04 Agriculture and fishing,15.05 Other biomass,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,15_05_other_biomass,ESTO,16.04 Fishing,15.05 Other biomass,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_01_biogas,ESTO,16.03 Agriculture,16.01 Biogas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_01_biogas,ESTO,16.03-16.04 Agriculture and fishing,16.01 Biogas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_02_industrial_waste,ESTO,16.03 Agriculture,16.02 Industrial waste,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_02_industrial_waste,ESTO,16.03-16.04 Agriculture and fishing,16.02 Industrial waste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_03_municipal_solid_waste_renewable,ESTO,16.03 Agriculture,16.03 Municipal solid waste (renewable),exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_03_municipal_solid_waste_renewable,ESTO,16.03-16.04 Agriculture and fishing,16.03 Municipal solid waste (renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_04_municipal_solid_waste_nonrenewable,ESTO,16.03 Agriculture,16.04 Municipal solid waste (non-renewable),exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_04_municipal_solid_waste_nonrenewable,ESTO,16.03-16.04 Agriculture and fishing,16.04 Municipal solid waste (non-renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_05_biogasoline,ESTO,16.03 Agriculture,16.05 Biogasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_05_biogasoline,ESTO,16.03-16.04 Agriculture and fishing,16.05 Biogasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_05_biogasoline,ESTO,16.04 Fishing,16.05 Biogasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_06_biodiesel,ESTO,16.03 Agriculture,16.06 Biodiesel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_06_biodiesel,ESTO,16.03-16.04 Agriculture and fishing,16.06 Biodiesel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_06_biodiesel,ESTO,16.04 Fishing,16.06 Biodiesel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_08_other_liquid_biofuels,ESTO,16.03 Agriculture,16.08 Other liquid biofuels,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_08_other_liquid_biofuels,ESTO,16.04 Fishing,16.08 Other liquid biofuels,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_09_other_sources,ESTO,16.03 Agriculture,16.09 Other sources,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_09_other_sources,ESTO,16.04 Fishing,16.09 Other sources,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,16_x_hydrogen,ESTO,16.03 Agriculture,16.12 Hydrogen,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,17_electricity,ESTO,16.03 Agriculture,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,17_electricity,ESTO,16.03-16.04 Agriculture and fishing,17 Electricity,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,17_electricity,ESTO,16.04 Fishing,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,18_heat,ESTO,16.03 Agriculture,18 Heat,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,18_heat,ESTO,16.03-16.04 Agriculture and fishing,18 Heat,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_02_agriculture_and_fishing,18_heat,ESTO,16.04 Fishing,18 Heat,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,02_coal_products,ESTO,16.05 Non-specified others,02.02 Gas coke,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,02_coal_products,ESTO,16.05 Non-specified others,02.04 Blast furnace gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,02_coal_products,ESTO,16.05 Non-specified others,02.05 Other recovered gases,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,02_coal_products,ESTO,16.05 Non-specified others,02.06 Patent fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
