mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,current_target_count,compiled_target_count,exact_target_count,missing_target_count,extra_target_count,reproduction_status
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Buildings,Solar nonspecified,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Aviation gasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Bagasse,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Biodiesel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Biogas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Biogasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Black liquor,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Charcoal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Electricity,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Ethane,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Fuel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Fuelwood and woodwaste,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Gas and diesel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Heat,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Hydrogen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Industrial waste,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Kerosene,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,LPG,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Lignite,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Motor gasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Municipal solid waste non renewable,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Municipal solid waste renewable,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Naphtha,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Natural gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Other biomass,NINTH,1,2,1,0,1,extra_factorised_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Other liquid biofuels,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Industry,Refinery gas not liquefied,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Aviation gasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Bio jet kerosene,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Biodiesel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Biogasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Fuel oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Gas and diesel oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Hydrogen,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Kerosene,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Kerosene type jet fuel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,LNG,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,LPG,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Motor gasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\International transport,Natural gas,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Aviation gasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Bagasse,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Biodiesel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Biogas,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Biogasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Charcoal,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Coking coal,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Crude oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Electricity,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Fuel oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Fuelwood and woodwaste,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Gas and diesel oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Gas works gas,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Geothermal,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Heat,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Industrial waste,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Kerosene,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Kerosene type jet fuel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,LPG,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Lignite,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Motor gasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Municipal solid waste non renewable,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Municipal solid waste renewable,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Naphtha,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Natural gas,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Natural gas liquids,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Other biomass,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Peat,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Peat products,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Other sector,Solar nonspecified,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Biodiesel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Biogas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Biogasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Electricity,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Gas and diesel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Hydrogen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,LPG,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Motor gasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Road,Natural gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Ammonia,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Aviation gasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Bio jet kerosene,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Biodiesel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Biogasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Coking coal,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Crude oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Efuel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Electricity,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Fuel oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Gas and diesel oil,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Kerosene,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Kerosene type jet fuel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,LNG,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,LPG,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Lignite,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Motor gasoline,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Demand\All demand aggregated\Transport non road,Natural gas,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Electric boilers/Electric boilers,Electricity,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electric boilers/Electric boilers,Heat,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Ammonia,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Anthracite,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Bagasse,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Biodiesel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Biogas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Bitumen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Black liquor,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Blast furnace gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Coke oven coke,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Coke oven gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Coking coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Crude oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Electricity,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Fuel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Fuelwood and woodwaste,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Gas and diesel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Gas works gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Geothermal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Heat,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Electricity Generation,Hydro,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Hydrogen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Industrial waste,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Kerosene,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Kerosene type jet fuel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,LNG,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,LPG,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Lignite,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Motor gasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Municipal solid waste non renewable,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Municipal solid waste renewable,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Naphtha,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Natural gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Natural gas liquids,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Nuclear,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Other biomass,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Other bituminous coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Other liquid biofuels,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Other products,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Other recovered gases,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Other sources,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Peat,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Petroleum coke,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Refinery gas not liquefied,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Solar nonspecified,NINTH,2,1,1,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Electricity Generation,Solar photovoltaics,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Sub bituminous coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Tide wave ocean,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity Generation,Wind,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Ammonia,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Anthracite,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Bagasse,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Biodiesel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Biogas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Bitumen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Black liquor,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Blast furnace gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Coke oven coke,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Coke oven gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Coking coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Crude oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Electricity,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Fuel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Fuelwood and woodwaste,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Gas and diesel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Gas works gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Gasoline type jet fuel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Geothermal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Heat,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Hydro,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Hydrogen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Industrial waste,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Kerosene,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Kerosene type jet fuel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,LNG,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,LPG,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Lignite,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Motor gasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Municipal solid waste non renewable,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Municipal solid waste renewable,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Naphtha,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Natural gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Natural gas liquids,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Nuclear,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other biomass,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other bituminous coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other hydrocarbons,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other liquid biofuels,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other products,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other recovered gases,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Other sources,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Peat,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Petroleum coke,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Refinery gas not liquefied,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Solar nonspecified,NINTH,2,1,1,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Solar photovoltaics,NINTH,1,1,0,1,1,missing_and_extra_targets
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Sub bituminous coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Tide wave ocean,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Electricity interim/Electricity interim,Wind,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Additives and oxygenates,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Ammonia,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Anthracite,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Aviation gasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,BKB and PB,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Bagasse,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Bio jet kerosene,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Biodiesel,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Biogas,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Biogasoline,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Bitumen,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Black liquor,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Blast furnace gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Charcoal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Coal nonspecified,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Coal tar,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Coke oven coke,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Coke oven gas,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Coking coal,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Crude oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Efuel,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Electricity,NINTH,2,1,1,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Ethane,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Fuel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Fuelwood and woodwaste,NINTH,1,0,0,1,0,missing_current_targets
leap_to_ninth,NINTH,LEAP,Exports,Gas and diesel oil,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Gas coke,NINTH,1,1,1,0,0,lossless_without_override
leap_to_ninth,NINTH,LEAP,Exports,Gas nonspecified,NINTH,1,0,0,1,0,missing_current_targets
