mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,relationship_status,target_pair_registry_status
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Fuel oil,ESTO,14.03 Manufacturing,07.08 Fuel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Fuelwood and woodwaste,ESTO,14.03 Manufacturing,12.99 Solar nonspecified,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Fuelwood and woodwaste,ESTO,14.03 Manufacturing,15.01 Fuelwood & woodwaste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Gas and diesel oil,ESTO,14.03 Manufacturing,07.06 Kerosene,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Gas and diesel oil,ESTO,14.03 Manufacturing,07.07 Gas/diesel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Gas coke,ESTO,14.03 Manufacturing,02.02 Gas coke,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Gasoline type jet fuel,ESTO,14.03 Manufacturing,07.04 Gasoline type jet fuel,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Heat,ESTO,14.03 Manufacturing,17 Electricity,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Heat,ESTO,14.03 Manufacturing,18 Heat,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Hydrogen,ESTO,14.03 Manufacturing,16.06 Biodiesel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Hydrogen,ESTO,14.03 Manufacturing,16.12 Hydrogen,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Industrial waste,ESTO,14.03 Manufacturing,16.01 Biogas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Industrial waste,ESTO,14.03 Manufacturing,16.02 Industrial waste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Kerosene,ESTO,14.03 Manufacturing,07.05 Kerosene type jet fuel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Kerosene,ESTO,14.03 Manufacturing,07.06 Kerosene,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Kerosene type jet fuel,ESTO,14.03 Manufacturing,07.02 Aviation gasoline,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Kerosene type jet fuel,ESTO,14.03 Manufacturing,07.05 Kerosene type jet fuel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,LPG,ESTO,14.03 Manufacturing,07.08 Fuel oil,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,LPG,ESTO,14.03 Manufacturing,07.09 LPG,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Lignite,ESTO,14.03 Manufacturing,01.04 Anthracite,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Lignite,ESTO,14.03 Manufacturing,01.05 Lignite,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Lubricants,ESTO,14.03 Manufacturing,07.13 Lubricants,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Municipal solid waste non renewable,ESTO,14.03 Manufacturing,16.03 Municipal solid waste (renewable),extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Municipal solid waste non renewable,ESTO,14.03 Manufacturing,16.04 Municipal solid waste (non-renewable),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Municipal solid waste renewable,ESTO,14.03 Manufacturing,16.02 Industrial waste,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Municipal solid waste renewable,ESTO,14.03 Manufacturing,16.03 Municipal solid waste (renewable),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Naphtha,ESTO,14.03 Manufacturing,07.03 Naphtha,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Natural gas,ESTO,14.03 Manufacturing,07.09 LPG,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Natural gas,ESTO,14.03 Manufacturing,08.01 Natural gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other biomass,ESTO,14.03 Manufacturing,15.03 Charcoal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other biomass,ESTO,14.03 Manufacturing,15.05 Other biomass,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other bituminous coal,ESTO,14.03 Manufacturing,01.02 Other bituminous coal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other liquid biofuels,ESTO,14.03 Manufacturing,16.08 Other liquid biofuels,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other products,ESTO,14.03 Manufacturing,07.17 Other products,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other recovered gases,ESTO,14.03 Manufacturing,02.04 Blast furnace gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other recovered gases,ESTO,14.03 Manufacturing,02.05 Other recovered gases,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Other sources,ESTO,14.03 Manufacturing,16.09 Other sources,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Paraffin waxes,ESTO,14.03 Manufacturing,07.15 Paraffin waxes,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Patent fuel,ESTO,14.03 Manufacturing,02.05 Other recovered gases,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Patent fuel,ESTO,14.03 Manufacturing,02.06 Patent fuel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,PetProd nonspecified,ESTO,14.03 Manufacturing,07.99 PetProd nonspecified,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Petroleum coke,ESTO,14.03 Manufacturing,07.16 Petroleum coke,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Refinery gas not liquefied,ESTO,14.03 Manufacturing,07.10 Refinery gas (not liquefied),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Sub bituminous coal,ESTO,14.03 Manufacturing,01.02 Other bituminous coal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,Sub bituminous coal,ESTO,14.03 Manufacturing,01.03 Sub-bituminous coal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing,White spirit SBP,ESTO,14.03 Manufacturing,07.12 White spirit SBP,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Anthracite,ESTO,14.03.02 Chemical (incl. petrochemical),01.03 Sub-bituminous coal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Anthracite,ESTO,14.03.02 Chemical (incl. petrochemical),01.04 Anthracite,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Aviation gasoline,ESTO,14.03.02 Chemical (incl. petrochemical),07.01 Motor gasoline,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Aviation gasoline,ESTO,14.03.02 Chemical (incl. petrochemical),07.02 Aviation gasoline,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,BKB and PB,ESTO,14.03.02 Chemical (incl. petrochemical),02.07 Coal tar,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,BKB and PB,ESTO,14.03.02 Chemical (incl. petrochemical),02.08 BKB/PB,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Bagasse,ESTO,14.03.02 Chemical (incl. petrochemical),15.02 Bagasse,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Bio jet kerosene,ESTO,14.03.02 Chemical (incl. petrochemical),16.07 Bio jet kerosene,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Biodiesel,ESTO,14.03.02 Chemical (incl. petrochemical),16.06 Biodiesel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Biogas,ESTO,14.03.02 Chemical (incl. petrochemical),15.05 Other biomass,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Biogas,ESTO,14.03.02 Chemical (incl. petrochemical),16.01 Biogas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Biogasoline,ESTO,14.03.02 Chemical (incl. petrochemical),16.04 Municipal solid waste (non-renewable),extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Biogasoline,ESTO,14.03.02 Chemical (incl. petrochemical),16.05 Biogasoline,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Bitumen,ESTO,14.03.02 Chemical (incl. petrochemical),07.14 Bitumen,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Black liquor,ESTO,14.03.02 Chemical (incl. petrochemical),15.04 Black liquor,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Blast furnace gas,ESTO,14.03.02 Chemical (incl. petrochemical),02.03 Coke oven gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Blast furnace gas,ESTO,14.03.02 Chemical (incl. petrochemical),02.04 Blast furnace gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Charcoal,ESTO,14.03.02 Chemical (incl. petrochemical),15.01 Fuelwood & woodwaste,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Charcoal,ESTO,14.03.02 Chemical (incl. petrochemical),15.03 Charcoal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coal nonspecified,ESTO,14.03.02 Chemical (incl. petrochemical),01.99 Coal nonspecified,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coal tar,ESTO,14.03.02 Chemical (incl. petrochemical),02.06 Patent fuel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coal tar,ESTO,14.03.02 Chemical (incl. petrochemical),02.07 Coal tar,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coke oven coke,ESTO,14.03.02 Chemical (incl. petrochemical),01.05 Lignite,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coke oven coke,ESTO,14.03.02 Chemical (incl. petrochemical),02.01 Coke oven coke,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coke oven gas,ESTO,14.03.02 Chemical (incl. petrochemical),02.01 Coke oven coke,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Coke oven gas,ESTO,14.03.02 Chemical (incl. petrochemical),02.03 Coke oven gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Crude oil,ESTO,14.03.02 Chemical (incl. petrochemical),06.01 Crude oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Electricity,ESTO,14.03.02 Chemical (incl. petrochemical),17 Electricity,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Ethane,ESTO,14.03.02 Chemical (incl. petrochemical),07.11 Ethane,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Fuel oil,ESTO,14.03.02 Chemical (incl. petrochemical),07.07 Gas/diesel oil,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Fuel oil,ESTO,14.03.02 Chemical (incl. petrochemical),07.08 Fuel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Fuelwood and woodwaste,ESTO,14.03.02 Chemical (incl. petrochemical),15.01 Fuelwood & woodwaste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Gas and diesel oil,ESTO,14.03.02 Chemical (incl. petrochemical),07.06 Kerosene,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Gas and diesel oil,ESTO,14.03.02 Chemical (incl. petrochemical),07.07 Gas/diesel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Gas works gas,ESTO,14.03.02 Chemical (incl. petrochemical),08.01 Natural gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Gas works gas,ESTO,14.03.02 Chemical (incl. petrochemical),08.03 Gas works gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Gasoline type jet fuel,ESTO,14.03.02 Chemical (incl. petrochemical),07.04 Gasoline type jet fuel,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Heat,ESTO,14.03.02 Chemical (incl. petrochemical),17 Electricity,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Heat,ESTO,14.03.02 Chemical (incl. petrochemical),18 Heat,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Hydrogen,ESTO,14.03.02 Chemical (incl. petrochemical),16.06 Biodiesel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Hydrogen,ESTO,14.03.02 Chemical (incl. petrochemical),16.12 Hydrogen,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Industrial waste,ESTO,14.03.02 Chemical (incl. petrochemical),16.01 Biogas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Industrial waste,ESTO,14.03.02 Chemical (incl. petrochemical),16.02 Industrial waste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Kerosene,ESTO,14.03.02 Chemical (incl. petrochemical),07.05 Kerosene type jet fuel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Kerosene,ESTO,14.03.02 Chemical (incl. petrochemical),07.06 Kerosene,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Kerosene type jet fuel,ESTO,14.03.02 Chemical (incl. petrochemical),07.05 Kerosene type jet fuel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,LPG,ESTO,14.03.02 Chemical (incl. petrochemical),07.08 Fuel oil,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,LPG,ESTO,14.03.02 Chemical (incl. petrochemical),07.09 LPG,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Lignite,ESTO,14.03.02 Chemical (incl. petrochemical),01.04 Anthracite,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Lignite,ESTO,14.03.02 Chemical (incl. petrochemical),01.05 Lignite,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Lubricants,ESTO,14.03.02 Chemical (incl. petrochemical),07.13 Lubricants,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Motor gasoline,ESTO,14.03.02 Chemical (incl. petrochemical),02.08 BKB/PB,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Motor gasoline,ESTO,14.03.02 Chemical (incl. petrochemical),07.01 Motor gasoline,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Municipal solid waste non renewable,ESTO,14.03.02 Chemical (incl. petrochemical),16.03 Municipal solid waste (renewable),extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Municipal solid waste non renewable,ESTO,14.03.02 Chemical (incl. petrochemical),16.04 Municipal solid waste (non-renewable),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Municipal solid waste renewable,ESTO,14.03.02 Chemical (incl. petrochemical),16.02 Industrial waste,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Municipal solid waste renewable,ESTO,14.03.02 Chemical (incl. petrochemical),16.03 Municipal solid waste (renewable),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Naphtha,ESTO,14.03.02 Chemical (incl. petrochemical),07.03 Naphtha,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Natural gas,ESTO,14.03.02 Chemical (incl. petrochemical),07.09 LPG,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Natural gas,ESTO,14.03.02 Chemical (incl. petrochemical),08.01 Natural gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other biomass,ESTO,14.03.02 Chemical (incl. petrochemical),15.03 Charcoal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other biomass,ESTO,14.03.02 Chemical (incl. petrochemical),15.05 Other biomass,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other bituminous coal,ESTO,14.03.02 Chemical (incl. petrochemical),01.02 Other bituminous coal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other liquid biofuels,ESTO,14.03.02 Chemical (incl. petrochemical),16.08 Other liquid biofuels,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other products,ESTO,14.03.02 Chemical (incl. petrochemical),07.17 Other products,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other recovered gases,ESTO,14.03.02 Chemical (incl. petrochemical),02.04 Blast furnace gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other recovered gases,ESTO,14.03.02 Chemical (incl. petrochemical),02.05 Other recovered gases,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Other sources,ESTO,14.03.02 Chemical (incl. petrochemical),16.09 Other sources,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Paraffin waxes,ESTO,14.03.02 Chemical (incl. petrochemical),07.15 Paraffin waxes,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,PetProd nonspecified,ESTO,14.03.02 Chemical (incl. petrochemical),07.99 PetProd nonspecified,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Industry/Manufacturing/Chemical,Petroleum coke,ESTO,14.03.02 Chemical (incl. petrochemical),07.16 Petroleum coke,exact_relationship_match,data_valid
